   (7,8)        8.409716587847468e+00
   (8,8)       -6.474486316123014e+02
   (9,8)        2.790687491742581e+01
  (10,8)       -3.531472053229527e-01
  (11,8)       -1.518457486683160e+02
  (12,8)       -1.383185140450758e+01
  (13,8)       -8.201038693792995e+00
   (5,9)       -1.407502351291824e+01
   (6,9)       -1.292564042506235e+02
   (7,9)       -1.770466650073154e+01
   (8,9)        2.790687491742581e+01
   (9,9)       -6.937087299877591e+02
  (10,9)        1.151177897498420e-01
  (11,9)       -1.383185140450757e+01
  (12,9)       -1.285316425724711e+02
  (13,9)        1.763664235224300e+01
   (5,10)      -8.409716587847468e+00
   (6,10)       1.770466650073154e+01
   (7,10)       3.004515952609725e+00
   (8,10)      -3.531472053229527e-01
   (9,10)       1.151177897498420e-01
  (10,10)      -7.966044410735224e+00
  (11,10)       8.201038693792995e+00
  (12,10)      -1.763664235224300e+01
  (13,10)       2.970017355441692e+00
   (8,11)      -1.518457486683160e+02
   (9,11)      -1.383185140450757e+01
  (10,11)       8.201038693792995e+00
  (11,11)      -6.445240760265508e+02
  (12,11)       2.741772560545486e+01
  (13,11)      -3.499267753152233e-01
  (14,11)      -1.514962138481688e+02
  (15,11)      -1.358587420094726e+01
  (16,11)      -7.994263781106727e+00
   (8,12)      -1.383185140450758e+01
   (9,12)      -1.285316425724711e+02
  (10,12)      -1.763664235224300e+01
  (11,12)       2.741772560545486e+01
  (12,12)      -6.915156735388709e+02
  (13,12)       1.131000442272823e-01
  (14,12)      -1.358587420094727e+01
  (15,12)      -1.278187224316937e+02
  (16,12)       1.756981050792688e+01
   (8,13)      -8.201038693792995e+00
   (9,13)       1.763664235224300e+01
  (10,13)       2.970017355441692e+00
  (11,13)      -3.499267753152233e-01
  (12,13)       1.131000442272823e-01
  (13,13)      -7.875198622742245e+00
  (14,13)       7.994263781106727e+00
  (15,13)      -1.756981050792688e+01
  (16,13)       2.936381611614991e+00
  (11,14)      -1.514962138481688e+02
  (12,14)      -1.358587420094727e+01
  (13,14)       7.994263781106727e+00
  (14,14)      -6.416498280660076e+02
  (15,14)       2.692297383204674e+01
  (16,14)      -3.467565930265999e-01
  (17,14)      -1.511538270389296e+02
  (18,14)      -1.333709963109948e+01
  (19,14)      -7.789362157954644e+00
  (11,15)      -1.358587420094726e+01
  (12,15)      -1.278187224316937e+02
  (13,15)      -1.756981050792688e+01
  (14,15)       2.692297383204674e+01
  (15,15)      -6.893633205536084e+02
  (16,15)       1.110591871395580e-01
  (17,15)      -1.333709963109947e+01
  (18,15)      -1.271178259678038e+02
  (19,15)       1.750418462461714e+01
  (11,16)      -7.994263781106727e+00
  (12,16)       1.756981050792688e+01
  (13,16)       2.936381611614991e+00
  (14,16)      -3.467565930265999e-01
  (15,16)       1.110591871395580e-01
  (16,16)      -7.786643319366924e+00
  (17,16)       7.789362157954644e+00
  (18,16)      -1.750418462461714e+01
  (19,16)       2.903600877910202e+00
  (14,17)      -1.511538270389296e+02
  (15,17)      -1.333709963109947e+01
  (16,17)       7.789362157954644e+00
  (17,17)      -6.388265529911488e+02
  (18,17)       2.642263713987678e+01
  (19,17)      -3.436376143796756e-01
  (20,17)      -1.508186222284087e+02
  (21,17)      -1.308553750877732e+01
  (22,17)      -7.586303567639383e+00
  (14,18)      -1.333709963109948e+01
  (15,18)      -1.271178259678038e+02
  (16,18)      -1.750418462461714e+01
  (17,18)       2.642263713987678e+01
  (18,18)      -6.872520406684332e+02
  (19,18)       1.089952908080818e-01
  (20,18)      -1.308553750877732e+01
  (21,18)      -1.264291356222503e+02
  (22,18)       1.743977831641236e+01
  (14,19)      -7.789362157954644e+00
  (15,19)       1.750418462461714e+01
  (16,19)       2.903600877910202e+00
  (17,19)      -3.436376143796756e-01
  (18,19)       1.089952908080818e-01
  (19,19)      -7.700357751367834e+00
  (20,19)       7.586303567639383e+00
  (21,19)      -1.743977831641236e+01
  (22,19)       2.871667435615674e+00
  (17,20)      -1.508186222284087e+02
  (18,20)      -1.308553750877732e+01
  (19,20)       7.586303567639383e+00
  (20,20)      -6.360549154597288e+02
  (21,20)       2.591673730046709e+01
  (22,20)      -3.405707990948371e-01
  (23,20)      -1.504906324097762e+02
  (24,20)      -1.283119979168974e+01
  (25,20)      -7.385057186356067e+00
  (17,21)      -1.308553750877732e+01
  (18,21)      -1.264291356222503e+02
  (19,21)      -1.743977831641236e+01
  (20,21)       2.591673730046709e+01
  (21,21)      -6.851822004878068e+02
  (22,21)       1.069084449993926e-01
  (23,21)      -1.283119979168974e+01
  (24,21)      -1.257528339878566e+02
  (25,21)       1.737660514436726e+01
  (17,22)      -7.586303567639383e+00
  (18,22)       1.743977831641236e+01
  (19,22)       2.871667435615674e+00
  (20,22)      -3.405707990948371e-01
  (21,22)       1.069084449993926e-01
  (22,22)      -7.616321504659211e+00
  (23,22)       7.385057186356067e+00
  (24,22)      -1.737660514436726e+01
  (25,22)       2.840573692878734e+00
  (20,23)      -1.504906324097762e+02
  (21,23)      -1.283119979168974e+01
  (22,23)       7.385057186356067e+00
  (23,23)      -6.333355789889068e+02
  (24,23)       2.540530043015035e+01
  (25,23)      -3.375571098440723e-01
  (26,23)      -1.501698895700333e+02
  (27,23)      -1.257410063846059e+01
  (28,23)      -7.185591621448208e+00
  (20,24)      -1.283119979168974e+01
  (21,24)      -1.257528339878566e+02
  (22,24)      -1.737660514436726e+01
  (23,24)       2.540530043015035e+01
  (24,24)      -6.831541633289029e+02
  (25,24)       1.047987574072981e-01
  (26,24)      -1.257410063846058e+01
  (27,24)      -1.250891036519568e+02
  (28,24)       1.731467860589932e+01
  (20,25)      -7.385057186356067e+00
  (21,25)       1.737660514436726e+01
  (22,25)       2.840573692878734e+00
  (23,25)      -3.375571098440723e-01
  (24,25)       1.047987574072981e-01
  (25,25)      -7.534514506591178e+00
  (26,25)       7.185591621448208e+00
  (27,25)      -1.731467860589932e+01
  (28,25)       2.810312187064650e+00
  (23,26)      -1.501698895700333e+02
  (24,26)      -1.257410063846058e+01
  (25,26)       7.185591621448208e+00
  (26,26)      -6.306692053987887e+02
  (27,26)       2.488835710192006e+01
  (28,26)      -3.345975113587883e-01
  (29,26)      -1.498564246803677e+02
  (30,26)      -1.231425646345946e+01
  (31,26)      -6.987874910190741e+00
  (23,27)      -1.257410063846059e+01
  (24,27)      -1.250891036519568e+02
  (25,27)      -1.731467860589932e+01
  (26,27)       2.488835710192006e+01
  (27,27)      -6.811682889638788e+02
  (28,27)       1.026663541057955e-01
  (29,27)      -1.231425646345946e+01
  (30,27)      -1.244381270333542e+02
  (31,27)       1.725401212392771e+01
  (23,28)      -7.185591621448208e+00
  (24,28)       1.731467860589932e+01
  (25,28)       2.810312187064650e+00
  (26,28)      -3.345975113587883e-01
  (27,28)       1.026663541057955e-01
  (28,28)      -7.454917032250203e+00
  (29,28)       6.987874910190741e+00
  (30,28)      -1.725401212392771e+01
  (31,28)       2.780875587123002e+00
  (26,29)      -1.498564246803677e+02
  (27,29)      -1.231425646345946e+01
  (28,29)       6.987874910190741e+00
  (29,29)      -6.280564542378009e+02
  (30,29)       2.436594245262850e+01
  (31,29)      -3.316929695056689e-01
  (32,29)      -1.495502676883985e+02
  (33,29)      -1.205168598916903e+01
  (34,29)      -6.791874519119211e+00
  (26,30)      -1.231425646345946e+01
  (27,30)      -1.244381270333542e+02
  (28,30)      -1.725401212392771e+01
  (29,30)       2.436594245262850e+01
  (30,30)      -6.792249333600272e+02
  (31,30)       1.005113800017337e-01
  (32,30)      -1.205168598916902e+01
  (33,30)      -1.238000862131859e+02
  (34,30)       1.719461903574487e+01
  (26,31)      -6.987874910190741e+00
  (27,31)       1.725401212392771e+01
  (28,31)       2.780875587123002e+00
  (29,31)      -3.316929695056689e-01
  (30,31)       1.005113800017337e-01
  (31,31)      -7.377509710772680e+00
  (32,31)       6.791874519119211e+00
  (33,31)      -1.719461903574487e+01
  (34,31)       2.752256695956508e+00
  (29,32)      -1.495502676883985e+02
  (30,32)      -1.205168598916902e+01
  (31,32)       6.791874519119211e+00
  (32,32)      -6.254979821904435e+02
  (33,32)       2.383809628498566e+01
  (34,32)      -3.288444503149683e-01
  (35,32)      -1.492514475124065e+02
  (36,32)      -1.178641029581666e+01
  (37,32)      -6.597557343933093e+00
  (29,33)      -1.205168598916903e+01
  (30,33)      -1.238000862131859e+02
  (31,33)      -1.719461903574487e+01
  (32,33)       2.383809628498566e+01
  (33,33)      -6.773244484181735e+02
  (34,33)       9.833399924704518e-02
  (35,33)      -1.178641029581666e+01
  (36,33)      -1.231751627598891e+02
  (37,33)       1.713651258164434e+01
  (29,34)      -6.791874519119211e+00
  (30,34)       1.719461903574487e+01
  (31,34)       2.752256695956508e+00
  (32,34)      -3.288444503149683e-01
  (33,34)       9.833399924704518e-02
  (34,34)      -7.302273531665635e+00
  (35,34)       6.597557343933093e+00
  (36,34)      -1.713651258164434e+01
  (37,34)       2.724448452792718e+00
  (32,35)      -1.492514475124065e+02
  (33,35)      -1.178641029581666e+01
  (34,35)       6.597557343933093e+00
  (35,35)      -6.229944424680847e+02
  (36,35)       2.330486316380347e+01
  (37,35)      -3.260529189773653e-01
  (38,35)      -1.489599920375591e+02
  (39,35)      -1.151845286798685e+01
  (40,35)      -6.404889709991921e+00
  (32,36)      -1.178641029581666e+01
  (33,36)      -1.231751627598891e+02
  (34,36)      -1.713651258164434e+01
  (35,36)       2.330486316380347e+01
  (36,36)      -6.754671817097385e+02
  (37,36)       9.613439563970179e-02
  (38,36)      -1.151845286798684e+01
  (39,36)      -1.225635375484226e+02
  (40,36)       1.707970589331179e+01
  (32,37)      -6.597557343933093e+00
  (33,37)       1.713651258164434e+01
  (34,37)       2.724448452792718e+00
  (35,37)      -3.260529189773653e-01
  (36,37)       9.613439563970179e-02
  (37,37)      -7.229189851129353e+00
  (38,37)       6.404889709991921e+00
  (39,37)      -1.707970589331179e+01
  (40,37)       2.697443935554296e+00
  (35,38)      -1.489599920375591e+02
  (36,38)      -1.151845286798684e+01
  (37,38)       6.404889709991921e+00
  (38,38)      -6.205464841834604e+02
  (39,38)       2.276629250592172e+01
  (40,38)      -3.233193388003039e-01
  (41,38)      -1.486759281141592e+02
  (42,38)      -1.124783963793486e+01
  (43,38)      -6.213837373428107e+00
  (35,39)      -1.151845286798685e+01
  (36,39)      -1.225635375484226e+02
  (37,39)      -1.707970589331179e+01
  (38,39)       2.276629250592172e+01
  (39,39)      -6.736534762127916e+02
  (40,39)       9.391277299793251e-02
  (41,39)      -1.124783963793486e+01
  (42,39)      -1.219653905739647e+02
  (43,39)       1.702421198199483e+01
  (35,40)      -6.404889709991921e+00
  (36,40)       1.707970589331179e+01
  (37,40)       2.697443935554296e+00
  (38,40)      -3.233193388003039e-01
  (39,40)       9.391277299793251e-02
  (40,40)      -7.158240398373199e+00
  (41,40)       6.213837373428107e+00
  (42,40)      -1.702421198199483e+01
  (43,40)       2.671236363225603e+00
  (38,41)      -1.486759281141592e+02
  (39,41)      -1.124783963793486e+01
  (40,41)       6.213837373428107e+00
  (41,41)      -6.181547517097601e+02
  (42,41)       2.222243866325360e+01
  (43,41)      -3.206446701266365e-01
  (44,41)      -1.483992815579693e+02
  (45,41)      -1.097459902531875e+01
  (46,41)      -6.024365522898730e+00
  (38,42)      -1.124783963793486e+01
  (39,42)      -1.219653905739647e+02
  (40,42)      -1.702421198199483e+01
  (41,42)       2.222243866325360e+01
  (42,42)      -6.718836700475686e+02
  (43,42)       9.166935549460140e-02
  (44,42)      -1.097459902531875e+01
  (45,42)      -1.213809007603553e+02
  (46,42)       1.697004372647530e+01
  (38,43)      -6.213837373428107e+00
  (39,43)       1.702421198199483e+01
  (40,43)       2.671236363225603e+00
  (41,43)      -3.206446701266365e-01
  (42,43)       9.166935549460140e-02
  (43,43)      -7.089407281920074e+00
  (44,43)       6.024365522898730e+00
  (45,43)      -1.697004372647530e+01
  (46,43)       2.645819098214454e+00
  (41,44)      -1.483992815579693e+02
  (42,44)      -1.097459902531875e+01
  (43,44)       6.024365522898730e+00
  (44,44)      -6.158198840251665e+02
  (45,44)       2.167336099838449e+01
  (46,44)      -3.180298692240772e-01
  (47,44)      -1.481300771525702e+02
  (48,44)      -1.069876197306574e+01
  (49,44)      -5.836438781993593e+00
  (41,45)      -1.097459902531875e+01
  (42,45)      -1.213809007603553e+02
  (43,45)      -1.697004372647530e+01
  (44,45)       2.167336099838449e+01
  (45,45)      -6.701580962118286e+02
  (46,45)       8.940438797955588e-02
  (47,45)      -1.069876197306576e+01
  (48,45)      -1.208102457635221e+02
  (49,45)       1.691721386085101e+01
  (41,46)      -6.024365522898730e+00
  (42,46)       1.697004372647530e+01
  (43,46)       2.645819098214454e+00
  (44,46)      -3.180298692240772e-01
  (45,46)       8.940438797955588e-02
  (46,46)      -7.022672995891059e+00
  (47,46)       5.836438781993593e+00
  (48,46)      -1.691721386085101e+01
  (49,46)       2.621185648703840e+00
  (44,47)      -1.481300771525702e+02
  (45,47)      -1.069876197306576e+01
  (46,47)       5.836438781993593e+00
  (47,47)      -6.135425140438653e+02
  (48,47)       2.111912395216251e+01
  (49,47)      -3.154758871350076e-01
  (50,47)      -1.478683386538048e+02
  (51,47)      -1.042036197909673e+01
  (52,47)      -5.650021212322907e+00
  (44,48)      -1.069876197306574e+01
  (45,48)      -1.208102457635221e+02
  (46,48)      -1.691721386085101e+01
  (47,48)       2.111912395216251e+01
  (48,48)      -6.684770823164735e+02
  (49,48)       8.711813624987463e-02
  (50,48)      -1.042036197909673e+01
  (51,48)      -1.202536017702448e+02
  (52,48)       1.686573496215791e+01
  (44,49)      -5.836438781993593e+00
  (45,49)       1.691721386085101e+01
  (46,49)       2.621185648703840e+00
  (47,49)      -3.154758871350076e-01
  (48,49)       8.711813624987463e-02
  (49,49)      -6.958020426263052e+00
  (50,49)       5.650021212322907e+00
  (51,49)      -1.686573496215791e+01
  (52,49)       2.597329670993448e+00
  (47,50)      -1.478683386538048e+02
  (48,50)      -1.042036197909673e+01
  (49,50)       5.650021212322907e+00
  (50,50)      -6.113232679346539e+02
  (51,50)       2.055979710272711e+01
  (52,50)      -3.129836685005786e-01
  (53,50)      -1.476140887962563e+02
  (54,50)      -1.013943512363035e+01
  (55,50)      -5.465076317299838e+00
  (47,51)      -1.042036197909673e+01
  (48,51)      -1.202536017702448e+02
  (49,51)      -1.686573496215791e+01
  (50,51)       2.055979710272711e+01
  (51,51)      -6.668409503218968e+02
  (52,51)       8.481088729759814e-02
  (53,51)      -1.013943512363036e+01
  (54,51)      -1.197111432925735e+02
  (55,51)       1.681561943784568e+01
  (47,52)      -5.650021212322907e+00
  (48,52)       1.686573496215791e+01
  (49,52)       2.597329670993448e+00
  (50,52)      -3.129836685005786e-01
  (51,52)       8.481088729759814e-02
  (52,52)      -6.895432857093060e+00
  (53,52)       5.465076317299838e+00
  (54,52)      -1.681561943784568e+01
  (55,52)       2.574244971826347e+00
  (50,53)      -1.476140887962563e+02
  (51,53)      -1.013943512363036e+01
  (52,53)       5.465076317299838e+00
  (53,53)      -6.091627644283008e+02
  (54,53)       1.999545521542953e+01
  (55,53)      -3.105541503535335e-01
  (56,53)      -1.473673493017492e+02
  (57,53)      -9.856020091799168e+00
  (58,53)      -5.281567046636387e+00
  (50,54)      -1.013943512363035e+01
  (51,54)      -1.197111432925735e+02
  (52,54)      -1.681561943784568e+01
  (53,54)       1.999545521542953e+01
  (54,54)      -6.652500162754451e+02
  (55,54)       8.248294951651806e-02
  (56,54)      -9.856020091799168e+00
  (57,54)      -1.191830429582876e+02
  (58,54)       1.676687951313138e+01
  (50,55)      -5.465076317299838e+00
  (51,55)       1.681561943784568e+01
  (52,55)       2.574244971826347e+00
  (53,55)      -3.105541503535335e-01
  (54,55)       8.248294951651806e-02
  (55,55)      -6.834893976699682e+00
  (56,55)       5.281567046636387e+00
  (57,55)      -1.676687951313138e+01
  (58,55)       2.551925510698415e+00
  (53,56)      -1.473673493017492e+02
  (54,56)      -9.856020091799168e+00
  (55,56)       5.281567046636387e+00
  (56,56)      -6.070616141149737e+02
  (57,56)       1.942617828311427e+01
  (58,56)      -3.081882608852623e-01
  (59,56)      -1.471281408898360e+02
  (60,56)      -9.570158191315091e+00
  (61,56)      -5.099455801567823e+00
  (53,57)      -9.856020091799168e+00
  (54,57)      -1.191830429582876e+02
  (55,57)      -1.676687951313138e+01
  (56,57)       1.942617828311427e+01
  (57,57)      -6.637045900504615e+02
  (58,57)       8.013465286743518e-02
  (59,57)      -9.570158191315089e+00
  (60,57)      -1.186694712978097e+02
  (61,57)       1.671952721825517e+01
  (53,58)      -5.281567046636387e+00
  (54,58)       1.676687951313138e+01
  (55,58)       2.551925510698415e+00
  (56,58)      -3.081882608852623e-01
  (57,58)       8.013465286743518e-02
  (58,58)      -6.776387883794821e+00
  (59,58)       5.099455801567823e+00
  (60,58)      -1.671952721825517e+01
  (61,58)       2.530365402147702e+00
  (56,59)      -1.471281408898360e+02
  (57,59)      -9.570158191315089e+00
  (58,59)       5.099455801567823e+00
  (59,59)      -6.050204187331403e+02
  (60,59)       1.885205155624882e+01
  (61,59)      -3.058869181872102e-01
  (62,59)      -1.468964832902244e+02
  (63,59)      -9.281893364933707e+00
  (64,59)      -4.918704440820833e+00
  (56,60)      -9.570158191315091e+00
  (57,60)      -1.186694712978097e+02
  (58,60)      -1.671952721825517e+01
  (59,60)       1.885205155624882e+01
  (60,60)      -6.622049750873712e+02
  (61,60)       7.776634900077771e-02
  (62,60)      -9.281893364933715e+00
  (63,60)      -1.181705965280199e+02
  (64,60)       1.667357437566380e+01
  (56,61)      -5.099455801567823e+00
  (57,61)       1.671952721825517e+01
  (58,61)       2.530365402147702e+00
  (59,61)      -3.058869181872102e-01
  (60,61)       7.776634900077771e-02
  (61,61)      -6.719899093558041e+00
  (62,61)       4.918704440820833e+00
  (63,61)      -1.667357437566380e+01
  (64,61)       2.509558918020830e+00
  (59,62)      -1.468964832902244e+02
  (60,62)      -9.281893364933715e+00
  (61,62)       4.918704440820833e+00
  (62,62)      -6.030397704513899e+02
  (63,62)       1.827316556240898e+01
  (64,62)      -3.036510289741017e-01
  (65,62)      -1.466723952570667e+02
  (66,62)      -8.991272197475253e+00
  (67,62)      -4.739274287336138e+00
  (59,63)      -9.281893364933707e+00
  (60,63)      -1.181705965280199e+02
  (61,63)      -1.667357437566380e+01
  (62,63)       1.827316556240898e+01
  (63,63)      -6.607514681372272e+02
  (64,63)       7.537841134061952e-02
  (65,63)      -8.991272197475260e+00
  (66,63)      -1.176865843334340e+02
  (67,63)       1.662903258714434e+01
  (59,64)      -4.918704440820833e+00
  (60,64)       1.667357437566380e+01
  (61,64)       2.509558918020830e+00
  (62,64)      -3.036510289741017e-01
  (63,64)       7.537841134061952e-02
  (64,64)      -6.665412543644506e+00
  (65,64)       4.739274287336138e+00
  (66,64)      -1.662903258714434e+01
  (67,64)       2.489500489712550e+00
  (62,65)      -1.466723952570667e+02
  (63,65)      -8.991272197475260e+00
  (64,65)       4.739274287336138e+00
  (65,65)      -6.011202511447559e+02
  (66,65)       1.768961611465330e+01
  (67,65)      -3.014814872854543e-01
  (68,65)      -1.464558945850547e+02
  (69,65)      -8.698343917178057e+00
  (70,65)      -4.561126135758371e+00
  (62,66)      -8.991272197475253e+00
  (63,66)      -1.176865843334340e+02
  (64,66)      -1.662903258714434e+01
  (65,66)       1.768961611465330e+01
  (66,66)      -6.593443590081757e+02
  (67,66)       7.297123511580184e-02
  (68,66)      -8.698343917178050e+00
  (69,66)      -1.172175976452674e+02
  (70,66)       1.658591322093955e+01
  (62,67)      -4.739274287336138e+00
  (63,67)       1.662903258714434e+01
  (64,67)       2.489500489712550e+00
  (65,67)      -3.014814872854543e-01
  (66,67)       7.297123511580184e-02
  (67,67)      -6.612913600118421e+00
  (68,67)       4.561126135758371e+00
  (69,67)      -1.658591322093955e+01
  (70,67)       2.470184710376266e+00
  (65,68)      -1.464558945850547e+02
  (66,68)      -8.698343917178050e+00
  (67,68)       4.561126135758371e+00
  (68,68)      -5.992624316671875e+02
  (69,68)       1.710150430834946e+01
  (70,68)      -2.993791731753437e-01
  (71,68)      -1.462469981272125e+02
  (72,68)      -8.403160391171427e+00
  (73,68)      -4.384220260700212e+00
  (65,69)      -8.698343917178057e+00
  (66,69)      -1.172175976452674e+02
  (67,69)      -1.658591322093955e+01
  (68,69)       1.710150430834946e+01
  (69,69)      -6.579839303152818e+02
  (70,69)       7.054523735061088e-02
  (71,69)      -8.403160391171429e+00
  (72,69)      -1.167637964189053e+02
  (73,69)       1.654422739886873e+01
  (65,70)      -4.561126135758371e+00
  (66,70)       1.658591322093955e+01
  (67,70)       2.470184710376266e+00
  (68,70)      -2.993791731753437e-01
  (69,70)       7.054523735061088e-02
  (70,70)      -6.562388063303513e+00
  (71,70)       4.384220260700212e+00
  (72,70)      -1.654422739886873e+01
  (73,70)       2.451606337101369e+00
  (68,71)      -1.462469981272125e+02
  (69,71)      -8.403160391171429e+00
  (70,71)       4.384220260700212e+00
  (71,71)      -5.974668711218935e+02
  (72,71)       1.650893650604834e+01
  (73,71)      -2.973449513880858e-01
  (74,71)      -1.460457218143032e+02
  (75,71)      -8.105776114876914e+00
  (76,71)      -4.208516425789070e+00
  (68,72)      -8.403160391171427e+00
  (69,72)      -1.167637964189053e+02
  (70,72)      -1.654422739886873e+01
  (71,72)       1.650893650604834e+01
  (72,72)      -6.566704572341500e+02
  (73,72)       6.810085680064085e-02
  (74,72)      -8.105776114876923e+00
  (75,72)      -1.163253374103540e+02
  (76,72)       1.650398598348654e+01
  (68,73)      -4.384220260700212e+00
  (69,73)       1.654422739886873e+01
  (70,73)       2.451606337101369e+00
  (71,73)      -2.973449513880858e-01
  (72,73)       6.810085680064085e-02
  (73,73)      -6.513822173541622e+00
  (74,73)       4.208516425789070e+00
  (75,73)      -1.650398598348654e+01
  (76,73)       2.433760293054848e+00
  (71,74)      -1.460457218143032e+02
  (72,74)      -8.105776114876923e+00
  (73,74)       4.208516425789070e+00
  (74,74)      -5.957341161313940e+02
  (75,74)       1.591202431004078e+01
  (76,74)      -2.953796700263011e-01
  (77,74)      -1.458520806757307e+02
  (78,74)      -7.806248195163860e+00
  (79,74)      -4.033973893500801e+00
  (71,75)      -8.105776114876914e+00
  (72,75)      -1.163253374103540e+02
  (73,75)      -1.650398598348654e+01
  (74,75)       1.591202431004078e+01
  (75,75)      -6.554042072588092e+02
  (76,75)       6.563855383826853e-02
  (77,75)      -7.806248195163866e+00
  (78,75)      -1.159023739522648e+02
  (79,75)       1.646519956530938e+01
  (71,76)      -4.208516425789070e+00
  (72,76)       1.650398598348654e+01
  (73,76)       2.433760293054848e+00
  (74,76)      -2.953796700263011e-01
  (75,76)       6.563855383826853e-02
  (76,76)      -6.467202616851666e+00
  (77,76)       4.033973893500801e+00
  (78,76)      -1.646519956530938e+01
  (79,76)       2.416641669583902e+00
  (74,77)      -1.458520806757307e+02
  (75,77)      -7.806248195163866e+00
  (76,77)       4.033973893500801e+00
  (77,77)      -5.940647001091309e+02
  (78,77)       1.531088452227116e+01
  (79,77)      -2.934841592156009e-01
  (80,77)      -1.456660888618067e+02
  (81,77)      -7.504636327107280e+00
  (82,77)      -3.860551435782492e+00
  (74,78)      -7.806248195163860e+00
  (75,78)      -1.159023739522648e+02
  (76,78)      -1.646519956530938e+01
  (77,78)       1.531088452227116e+01
  (78,78)      -6.541854399642682e+02
  (79,78)       6.315881028955898e-02
  (80,78)      -7.504636327107286e+00
  (81,78)      -1.154950557301353e+02
  (82,78)       1.642787845013828e+01
  (74,79)      -4.033973893500801e+00
  (75,79)       1.646519956530938e+01
  (76,79)       2.416641669583902e+00
  (77,79)      -2.934841592156009e-01
  (78,79)       6.315881028955898e-02
  (79,79)      -6.422516530479547e+00
  (80,79)       3.860551435782492e+00
  (81,79)      -1.642787845013828e+01
  (82,79)       2.400245728275759e+00
  (77,80)      -1.456660888618067e+02
  (78,80)      -7.504636327107286e+00
  (79,80)       3.860551435782492e+00
  (80,80)      -5.924591425345744e+02
  (81,80)       1.470563909132752e+01
  (82,80)      -2.916592297681235e-01
  (83,80)      -1.454877596672508e+02
  (84,80)      -7.201002764220233e+00
  (85,80)      -3.688207345464964e+00
  (77,81)      -7.504636327107280e+00
  (78,81)      -1.154950557301353e+02
  (79,81)      -1.642787845013828e+01
  (80,81)       1.470563909132752e+01
  (81,81)      -6.530144067741641e+02
  (82,81)       6.066212921550007e-02
  (83,81)      -7.201002764220235e+00
  (84,81)      -1.151035285593327e+02
  (85,81)       1.639203264651093e+01
  (77,82)      -3.860551435782492e+00
  (78,82)       1.642787845013828e+01
  (79,82)       2.400245728275759e+00
  (80,82)      -2.916592297681235e-01
  (81,82)       6.066212921550007e-02
  (82,82)      -6.379751508330044e+00
  (83,82)       3.688207345464964e+00
  (84,82)      -1.639203264651093e+01
  (85,82)       2.384567902971774e+00
  (80,83)      -1.454877596672508e+02
  (81,83)      -7.201002764220235e+00
  (82,83)       3.688207345464964e+00
  (83,83)      -5.909179482338302e+02
  (84,83)       1.409641504627755e+01
  (85,83)      -2.899056718498876e-01
  (86,83)      -1.453171055557764e+02
  (87,83)      -6.895412282057326e+00
  (88,83)      -3.516899448462758e+00
  (80,84)      -7.201002764220233e+00
  (81,84)      -1.151035285593327e+02
  (82,84)      -1.639203264651093e+01
  (83,84)       1.409641504627755e+01
  (84,84)      -6.518913507339308e+02
  (85,84)       5.814903463897643e-02
  (86,84)      -6.895412282057324e+00
  (87,84)      -1.147279341635939e+02
  (88,84)       1.635767185331518e+01
  (80,85)      -3.688207345464964e+00
  (81,85)       1.639203264651093e+01
  (82,85)       2.384567902971774e+00
  (83,85)      -2.899056718498876e-01
  (84,85)       5.814903463897643e-02
  (85,85)      -6.338895606272344e+00
