  (32,33)       2.092669114463423e+11
  (33,33)      -5.887801575632495e+11
  (34,33)      -1.021194554595271e+09
  (35,33)      -1.042072764245209e+11
  (36,33)       2.967814469110406e+11
  (37,33)      -1.010703745003440e+11
  (29,34)       3.951942607857067e+10
  (30,34)      -1.000491799457487e+11
  (31,34)      -2.313187064935688e+10
  (32,34)      -6.073318959381071e+08
  (33,34)      -1.021194554595271e+09
  (34,34)      -9.268435360297661e+10
  (35,34)      -3.891209418263256e+10
  (36,34)       1.010703745003440e+11
  (37,34)      -2.321030615213144e+10
  (32,35)       6.623299788118103e+10
  (33,35)      -1.042072764245209e+11
  (34,35)      -3.891209418263256e+10
  (35,35)      -1.311544944461628e+11
  (36,35)       2.074644717524564e+11
  (37,35)      -6.312672206913639e+08
  (38,35)       6.492149656498181e+10
  (39,35)      -1.032571953279355e+11
  (40,35)       3.828082696194120e+10
  (32,36)      -1.042072764245209e+11
  (33,36)       2.967814469110406e+11
  (34,36)       1.010703745003440e+11
  (35,36)       2.074644717524564e+11
  (36,36)      -5.983340161025413e+11
  (37,36)      -1.011830731499183e+09
  (38,36)      -1.032571953279355e+11
  (39,36)       3.015525691915007e+11
  (40,36)      -1.020822052318432e+11
  (32,37)       3.891209418263256e+10
  (33,37)      -1.010703745003440e+11
  (34,37)      -2.321030615213144e+10
  (35,37)      -6.312672206913639e+08
  (36,37)      -1.011830731499183e+09
  (37,37)      -9.299561844129144e+10
  (38,37)      -3.828082696194120e+10
  (39,37)       1.020822052318432e+11
  (40,37)      -2.328750306851429e+10
  (35,38)       6.492149656498181e+10
  (36,38)      -1.032571953279355e+11
  (37,38)      -3.828082696194120e+10
  (38,38)      -1.285127710888722e+11
  (39,38)       2.054649262175099e+11
  (40,38)      -6.552631347030196e+08
  (41,38)       6.359127452389041e+10
  (42,38)      -1.022077308895744e+11
  (43,38)       3.762556382723817e+10
  (35,39)      -1.032571953279355e+11
  (36,39)       3.015525691915007e+11
  (37,39)       1.020822052318432e+11
  (38,39)       2.054649262175099e+11
  (39,39)      -6.078592024600789e+11
  (40,39)      -1.001531281138259e+09
  (41,39)      -1.022077308895744e+11
  (42,39)       3.063066332685781e+11
  (43,39)      -1.030837365129814e+11
  (35,40)       3.828082696194120e+10
  (36,40)      -1.020822052318432e+11
  (37,40)      -2.328750306851429e+10
  (38,40)      -6.552631347030196e+08
  (39,40)      -1.001531281138259e+09
  (40,40)      -9.330183306099774e+10
  (41,40)      -3.762556382723817e+10
  (42,40)       1.030837365129814e+11
  (43,40)      -2.336341346198459e+10
  (38,41)       6.359127452389041e+10
  (39,41)      -1.022077308895744e+11
  (40,41)      -3.762556382723817e+10
  (41,41)      -1.258359993500560e+11
  (42,41)       2.032651086471732e+11
  (43,41)      -6.792873059718287e+08
  (44,41)       6.224472482616556e+10
  (45,41)      -1.010573777575988e+11
  (46,41)       3.694627652126635e+10
  (38,42)      -1.022077308895744e+11
  (39,42)       3.063066332685781e+11
  (40,42)       1.030837365129814e+11
  (41,42)       2.032651086471732e+11
  (42,42)      -6.173446587305109e+11
  (43,42)      -9.902818567829311e+08
  (44,42)      -1.010573777575988e+11
  (45,42)       3.110380254619328e+11
  (46,42)      -1.040740183697644e+11
  (38,43)       3.762556382723817e+10
  (39,43)      -1.030837365129814e+11
  (40,43)      -2.336341346198459e+10
  (41,43)      -6.792873059718287e+08
  (42,43)      -9.902818567829311e+08
  (43,43)      -9.360280553789485e+10
  (44,43)      -3.694627652126635e+10
  (45,43)       1.040740183697644e+11
  (46,43)      -2.343798930696284e+10
  (41,44)       6.224472482616556e+10
  (42,44)      -1.010573777575988e+11
  (43,44)      -3.694627652126635e+10
  (44,44)      -1.231290831664548e+11
  (45,44)       2.008621753296157e+11
  (46,44)      -7.033061614412427e+08
  (47,44)       6.088435834028921e+10
  (48,44)      -9.980479757201695e+10
  (49,44)       3.624297035982510e+10
  (41,45)      -1.010573777575988e+11
  (42,45)       3.110380254619328e+11
  (43,45)       1.040740183697644e+11
  (44,45)       2.008621753296157e+11
  (45,45)      -6.267789969645632e+11
  (46,45)      -9.780696297287939e+08
  (47,45)      -9.980479757201694e+10
  (48,45)       3.157409715026305e+11
  (49,45)      -1.050520879994932e+11
  (41,46)       3.694627652126635e+10
  (42,46)      -1.040740183697644e+11
  (43,46)      -2.343798930696284e+10
  (44,46)      -7.033061614412427e+08
  (45,46)      -9.780696297287939e+08
  (46,46)      -9.389834372337892e+10
  (47,46)      -3.624297035982510e+10
  (48,46)       1.050520879994932e+11
  (49,46)      -2.351118255472662e+10
  (44,47)       6.088435834028921e+10
  (45,47)      -9.980479757201694e+10
  (46,47)      -3.624297035982510e+10
  (47,47)      -1.203971576013071e+11
  (48,47)       1.982536278762714e+11
  (49,47)      -7.272849428166034e+08
  (50,47)       5.951279926101787e+10
  (51,47)      -9.844883030425443e+10
  (52,47)       3.551568541700851e+10
  (44,48)      -9.980479757201695e+10
  (45,48)       3.157409715026305e+11
  (46,48)       1.050520879994932e+11
  (47,48)       1.982536278762714e+11
  (48,48)      -6.361505179975568e+11
  (49,48)      -9.648833945618981e+08
  (50,48)      -9.844883030425443e+10
  (51,48)       3.204095464949263e+11
  (52,48)      -1.060169713940551e+11
  (44,49)       3.624297035982510e+10
  (45,49)      -1.050520879994932e+11
  (46,49)      -2.351118255472662e+10
  (47,49)      -7.272849428166034e+08
  (48,49)      -9.648833945618981e+08
  (49,49)      -9.418825551295425e+10
  (50,49)      -3.551568541700851e+10
  (51,49)       1.060169713940551e+11
  (52,49)      -2.358294520175050e+10
  (47,50)       5.951279926101787e+10
  (48,50)      -9.844883030425443e+10
  (49,50)      -3.551568541700851e+10
  (50,50)      -1.176455791420138e+11
  (51,50)       1.954373356650993e+11
  (52,50)      -7.511877703580679e+08
  (53,50)       5.813277988099595e+10
  (54,50)      -9.698850536084489e+10
  (55,50)       3.476449764665044e+10
  (47,51)      -9.844883030425443e+10
  (48,51)       3.204095464949263e+11
  (49,51)       1.060169713940551e+11
  (50,51)       1.954373356650993e+11
  (51,51)      -6.454472324747094e+11
  (52,51)      -9.507136725618477e+08
  (53,51)      -9.698850536084489e+10
  (54,51)       3.250376859797831e+11
  (55,51)      -1.069676850666169e+11
  (47,52)       3.551568541700851e+10
  (48,52)      -1.060169713940551e+11
  (49,52)      -2.358294520175050e+10
  (50,52)      -7.511877703580679e+08
  (51,52)      -9.507136725618477e+08
  (52,52)      -9.447234912421217e+10
  (53,52)      -3.476449764665044e+10
  (54,52)       1.069676850666169e+11
  (55,52)      -2.365322936035558e+10
  (50,53)       5.813277988099595e+10
  (51,53)      -9.698850536084489e+10
  (52,53)      -3.476449764665044e+10
  (53,53)      -1.148799144809774e+11
  (54,53)       1.924115577349095e+11
  (55,53)      -7.749777147327315e+08
  (56,53)       5.674713459998148e+10
  (57,53)      -9.542305237406459e+10
  (58,53)       3.398951993191771e+10
  (50,54)      -9.698850536084489e+10
  (51,54)       3.250376859797831e+11
  (52,54)       1.069676850666169e+11
  (53,54)       1.924115577349095e+11
  (54,54)      -6.546568840789647e+11
  (55,54)      -9.355528124868695e+08
  (56,54)      -9.542305237406461e+10
  (57,54)       3.296191980991815e+11
  (58,54)      -1.079032378791038e+11
  (50,55)       3.476449764665044e+10
  (51,55)      -1.069676850666169e+11
  (52,55)      -2.365322936035558e+10
  (53,55)      -7.749777147327315e+08
  (54,55)      -9.355528124868695e+08
  (55,55)      -9.475043338377441e+10
  (56,55)      -3.398951993191771e+10
  (57,55)       1.079032378791038e+11
  (58,55)      -2.372198733153162e+10
  (53,56)       5.674713459998148e+10
  (54,56)      -9.542305237406461e+10
  (55,56)      -3.398951993191771e+10
  (56,56)      -1.121059277691484e+11
  (57,56)       1.891749639740509e+11
  (58,56)      -7.986168769429728e+08
  (59,56)       5.535879316916692e+10
  (60,56)      -9.375191159998628e+10
  (61,56)       3.319090305497473e+10
  (53,57)      -9.542305237406459e+10
  (54,57)       3.296191980991815e+11
  (55,57)       1.079032378791038e+11
  (56,57)       1.891749639740509e+11
  (57,57)      -6.637669749516194e+11
  (58,57)      -9.193950880265617e+08
  (59,57)      -9.375191159998627e+10
  (60,57)       3.341477768524378e+11
  (61,57)      -1.088226329671303e+11
  (53,58)       3.398951993191771e+10
  (54,58)      -1.079032378791038e+11
  (55,58)      -2.372198733153162e+10
  (56,58)      -7.986168769429728e+08
  (57,58)      -9.193950880265617e+08
  (58,58)      -9.502231802262241e+10
  (59,58)      -3.319090305497473e+10
  (60,58)       1.088226329671303e+11
  (61,58)      -2.378917167977959e+10
  (56,59)       5.535879316916692e+10
  (57,59)      -9.375191159998627e+10
  (58,59)      -3.319090305497473e+10
  (59,59)      -1.093295663430887e+11
  (60,59)       1.857266554426856e+11
  (61,59)      -8.220664762727677e+08
  (62,59)       5.397077317392175e+10
  (63,59)      -9.197474384269931e+10
  (64,59)       3.236883657870197e+10
  (56,60)      -9.375191159998628e+10
  (57,60)       3.341477768524378e+11
  (58,60)       1.088226329671303e+11
  (59,60)       1.857266554426856e+11
  (60,60)      -6.727647932798787e+11
  (61,60)      -9.022367911810818e+08
  (62,60)      -9.197474384269931e+10
  (63,60)       3.386170164274409e+11
  (64,60)      -1.097248697583114e+11
  (56,61)       3.319090305497473e+10
  (57,61)      -1.088226329671303e+11
  (58,61)      -2.378917167977959e+10
  (59,61)      -8.220664762727677e+08
  (60,61)      -9.022367911810818e+08
  (61,61)      -9.528781397917070e+10
  (62,61)      -3.236883657870197e+10
  (63,61)       1.097248697583114e+11
  (64,61)      -2.385473530980576e+10
  (59,62)       5.397077317392175e+10
  (60,62)      -9.197474384269931e+10
  (61,62)      -3.236883657870197e+10
  (62,62)      -1.065569449383640e+11
  (63,62)       1.820661836650299e+11
  (64,62)      -8.452869461430842e+08
  (65,62)       5.258617176444228e+10
  (66,62)      -9.009143982233057e+10
  (67,62)       3.152354963255888e+10
  (59,63)      -9.197474384269931e+10
  (60,63)       3.386170164274409e+11
  (61,63)       1.097248697583114e+11
  (62,63)       1.820661836650299e+11
  (63,63)      -6.816374430085912e+11
  (64,63)      -8.840763208425422e+08
  (65,63)      -9.009143982233058e+10
  (66,63)       3.430204265811503e+11
  (67,63)      -1.106089460791540e+11
  (59,64)       3.236883657870197e+10
  (60,64)      -1.097248697583114e+11
  (61,64)      -2.385473530980576e+10
  (62,64)      -8.452869461430842e+08
  (63,64)      -8.840763208425422e+08
  (64,64)      -9.554673370938466e+10
  (65,64)      -3.152354963255888e+10
  (66,64)       1.106089460791540e+11
  (67,64)      -2.391863154488657e+10
  (62,65)       5.258617176444228e+10
  (63,65)      -9.009143982233058e+10
  (64,65)      -3.152354963255888e+10
  (65,65)      -1.037943284146809e+11
  (66,65)       1.781935687263594e+11
  (67,65)      -8.682380377056713e+08
  (68,65)       5.120815665023866e+10
  (69,65)      -8.810212890402881e+10
  (70,65)       3.065531159485321e+10
  (62,66)      -9.009143982233057e+10
  (63,66)       3.430204265811503e+11
  (64,66)       1.106089460791540e+11
  (65,66)       1.781935687263594e+11
  (66,66)      -6.903718756156136e+11
  (67,66)      -8.649142657669572e+08
  (68,66)      -8.810212890402881e+10
  (69,66)       3.473514490344633e+11
  (70,66)      -1.114738603449209e+11
  (62,67)       3.152354963255888e+10
  (63,67)      -1.106089460791540e+11
  (64,67)      -2.391863154488657e+10
  (65,67)      -8.682380377056713e+08
  (66,67)      -8.649142657669572e+08
  (67,67)      -9.579889150317517e+10
  (68,67)      -3.065531159485321e+10
  (69,67)       1.114738603449209e+11
  (70,67)      -2.398081420670102e+10
  (65,68)       5.120815665023866e+10
  (66,68)      -8.810212890402881e+10
  (67,68)      -3.065531159485321e+10
  (68,68)      -1.010481130313348e+11
  (69,68)       1.741093160094755e+11
  (70,68)      -8.908789309220010e+08
  (71,68)       4.983995638109618e+10
  (72,68)      -8.600718710544666e+10
  (73,68)       2.976443266393121e+10
  (65,69)      -8.810212890402881e+10
  (66,69)       3.473514490344633e+11
  (67,69)       1.114738603449209e+11
  (68,69)       1.741093160094755e+11
  (69,69)      -6.989549238720377e+11
  (70,69)      -8.447534812346654e+08
  (71,69)      -8.600718710544666e+10
  (72,69)       3.516034748375744e+11
  (73,69)      -1.123186138261556e+11
  (65,70)       3.065531159485321e+10
  (66,70)      -1.114738603449209e+11
  (67,70)      -2.398081420670102e+10
  (68,70)      -8.908789309220010e+08
  (69,70)      -8.447534812346654e+08
  (70,70)      -9.604410380624109e+10
  (71,70)      -2.976443266393121e+10
  (72,70)       1.123186138261556e+11
  (73,70)      -2.404123769641953e+10
  (68,71)       4.983995638109618e+10
  (69,71)      -8.600718710544666e+10
  (70,71)      -2.976443266393121e+10
  (71,71)      -9.832480632509709e+10
  (72,71)       1.698144314067656e+11
  (73,71)      -9.131683528193860e+08
  (74,71)       4.848484994400091e+10
  (75,71)      -8.380724430131894e+10
  (76,71)       2.885126431111182e+10
  (68,72)      -8.600718710544666e+10
  (69,72)       3.516034748375744e+11
  (70,72)       1.123186138261556e+11
  (71,72)       1.698144314067656e+11
  (72,72)      -7.073733374899111e+11
  (73,72)      -8.235991585965731e+08
  (74,72)      -8.380724430131895e+10
  (75,72)       3.557698626523367e+11
  (76,72)      -1.131422129847522e+11
  (68,73)       2.976443266393121e+10
  (69,73)      -1.123186138261556e+11
  (70,73)      -2.404123769641953e+10
  (71,73)      -9.131683528193860e+08
  (72,73)      -8.235991585965731e+08
  (73,73)      -9.628218954647342e+10
  (74,73)      -2.885126431111182e+10
  (75,73)       1.131422129847522e+11
  (76,73)      -2.409985707681719e+10
  (71,74)       4.848484994400091e+10
  (72,74)      -8.380724430131895e+10
  (73,74)      -2.885126431111182e+10
  (74,74)      -9.563100565649524e+10
  (75,74)       1.653104348470128e+11
  (76,74)      -9.350647025353371e+08
  (77,74)       4.714615571249432e+10
  (78,74)      -8.150319054569389e+10
  (79,74)       2.791619960857648e+10
  (71,75)      -8.380724430131894e+10
  (72,75)       3.557698626523367e+11
  (73,75)       1.131422129847522e+11
  (74,75)       1.653104348470128e+11
  (75,75)      -7.156138205411108e+11
  (76,75)      -8.014588869885027e+08
  (77,75)      -8.150319054569388e+10
  (78,75)       3.598439578887740e+11
  (79,75)      -1.139436718717407e+11
  (71,76)       2.885126431111182e+10
  (72,76)      -1.131422129847522e+11
  (73,76)      -2.409985707681719e+10
  (74,76)      -9.350647025353371e+08
  (75,76)      -8.014588869885027e+08
  (76,76)      -9.651297046397113e+10
  (77,76)      -2.791619960857648e+10
  (78,76)       1.139436718717407e+11
  (79,76)      -2.415662815516837e+10
  (74,77)       4.714615571249432e+10
  (75,77)      -8.150319054569388e+10
  (76,77)      -2.791619960857648e+10
  (77,77)      -9.297337550442308e+10
  (78,77)       1.605993719808896e+11
  (79,77)      -9.565261826868078e+08
  (80,77)       4.582721979192877e+10
  (81,77)      -7.909618143519574e+10
  (82,77)       2.695967342588968e+10
  (74,78)      -8.150319054569389e+10
  (75,78)       3.598439578887740e+11
  (76,78)       1.139436718717407e+11
  (77,78)       1.605993719808896e+11
  (78,78)      -7.236630705123502e+11
  (79,78)      -7.783427065133930e+08
  (80,78)      -7.909618143519574e+10
  (81,78)       3.638191126235761e+11
  (82,78)      -1.147220145782541e+11
  (74,79)       2.791619960857648e+10
  (75,79)      -1.139436718717407e+11
  (76,79)      -2.415662815516837e+10
  (77,79)      -9.565261826868078e+08
  (78,79)      -7.783427065133930e+08
  (79,79)      -9.673627144367195e+10
  (80,79)      -2.695967342588968e+10
  (81,79)       1.147220145782541e+11
  (82,79)      -2.421150756666761e+10
  (77,80)       4.582721979192877e+10
  (78,80)      -7.909618143519574e+10
  (79,80)      -2.695967342588968e+10
  (80,80)      -9.035862360295715e+10
  (81,80)       1.556838238755389e+11
  (82,80)      -9.775109365422544e+08
  (83,80)       4.453140381102839e+10
  (84,80)      -7.658764244034315e+10
  (85,80)       2.598216248934742e+10
  (77,81)      -7.909618143519574e+10
  (78,81)       3.638191126235761e+11
  (79,81)       1.147220145782541e+11
  (80,81)       1.556838238755389e+11
  (81,81)      -7.315078188426077e+11
  (82,81)      -7.542631521788102e+08
  (83,81)      -7.658764244034315e+10
  (84,81)       3.676887062190315e+11
  (85,81)      -1.154762777304329e+11
  (77,82)       2.695967342588968e+10
  (78,82)      -1.147220145782541e+11
  (79,82)      -2.421150756666761e+10
  (80,82)      -9.775109365422544e+08
  (81,82)      -7.542631521788102e+08
  (82,82)      -9.695192084954974e+10
  (83,82)      -2.598216248934742e+10
  (84,82)       1.154762777304329e+11
  (85,82)      -2.426445285810726e+10
  (80,83)       4.453140381102839e+10
  (81,83)      -7.658764244034315e+10
  (82,83)      -2.598216248934742e+10
  (83,83)      -8.779347602800035e+10
  (84,83)       1.505669145768715e+11
  (85,83)      -9.979771903943219e+08
  (86,83)       4.326207221697196e+10
  (87,83)      -7.397927213652832e+10
  (88,83)       2.498418529895310e+10
  (80,84)      -7.658764244034315e+10
  (81,84)       3.676887062190315e+11
  (82,84)       1.154762777304329e+11
  (83,84)       1.505669145768715e+11
  (84,84)      -7.391348727709683e+11
  (85,84)      -7.292352879538138e+08
  (86,84)      -7.397927213652832e+10
  (87,84)       3.714461665519366e+11
  (88,84)      -1.162055130183867e+11
  (80,85)       2.598216248934742e+10
  (81,85)      -1.154762777304329e+11
  (82,85)      -2.426445285810726e+10
  (83,85)      -9.979771903943219e+08
  (84,85)      -7.292352879538138e+08
  (85,85)      -9.715975085927899e+10
